Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,245.729996,255.050003,245.279999,254.729996,253.665421,1297900
2019-06-14,255.149994,255.660004,250.250000,251.830002,250.777557,966500
2019-06-17,251.559998,255.539993,250.809998,254.770004,253.705261,636300
2019-06-18,256.100006,259.320007,254.550003,257.959991,256.881927,1010100
2019-06-19,257.700012,259.230011,255.869995,256.790009,255.716843,1209500
2019-06-20,258.410004,260.100006,254.490005,258.829987,257.748260,1137500
2019-06-21,259.950012,271.880005,258.899994,270.209991,269.080719,2522500
2019-06-24,271.010010,271.010010,265.029999,267.279999,266.162994,1197000
2019-06-25,268.209991,268.880005,260.779999,261.839996,260.745697,1171700
2019-06-26,261.619995,263.700012,258.019989,261.950012,260.855286,1132500
2019-06-27,261.980011,268.809998,261.450012,264.600006,264.048584,1003300
2019-06-28,265.440002,266.420013,260.000000,265.299988,264.747101,2360800
2019-07-01,266.820007,266.820007,260.489990,261.140015,260.595825,1017200
2019-07-02,260.899994,260.899994,254.539993,259.429993,258.889343,1171200
2019-07-03,259.950012,264.480011,259.890015,262.510010,261.962952,481100
2019-07-05,261.989990,267.440002,261.380005,264.649994,264.098480,645900
2019-07-08,263.869995,264.670013,259.690002,264.149994,263.599518,733500
2019-07-09,262.510010,265.579987,259.179993,260.140015,259.597900,957600
2019-07-10,260.679993,268.339996,260.519989,267.910004,267.351685,1058000
2019-07-11,280.739990,284.220001,276.399994,280.190002,279.606110,2364700
2019-07-12,281.149994,291.390015,280.799988,291.250000,290.643036,2058800
2019-07-15,290.910004,290.910004,284.010010,285.320007,284.725403,1317100
2019-07-16,286.089996,287.649994,282.649994,284.299988,283.707520,797000
2019-07-17,283.089996,285.410004,281.779999,281.980011,281.392365,706200
2019-07-18,279.279999,286.649994,276.700012,283.329987,282.739532,831600
2019-07-19,283.679993,284.010010,278.279999,281.670013,281.083038,733400
2019-07-22,282.709991,283.649994,278.829987,282.190002,281.601929,771100
2019-07-23,281.630005,283.320007,277.989990,281.670013,281.083038,772000
2019-07-24,281.489990,281.489990,271.570007,276.089996,275.514648,1490700
2019-07-25,276.079987,278.089996,273.160004,274.440002,273.868073,798400
2019-07-26,275.690002,278.399994,273.309998,276.869995,276.292999,886400
2019-07-29,277.000000,283.380005,276.940002,281.019989,280.434357,704800
2019-07-30,279.059998,284.519989,274.440002,284.519989,283.927063,935600
2019-07-31,301.290009,302.440002,290.820007,296.750000,296.131592,2666800
2019-08-01,298.500000,301.820007,295.600006,298.190002,297.568573,1637300
2019-08-02,297.010010,300.440002,293.100006,293.929993,293.317444,1693200
2019-08-05,291.329987,291.329987,282.519989,286.679993,286.082550,1528500
2019-08-06,288.149994,292.730011,286.079987,292.250000,291.640961,1051800
2019-08-07,288.140015,294.790009,284.570007,293.890015,293.277557,935500
2019-08-08,294.579987,296.609985,291.040009,295.250000,294.634705,578900
2019-08-09,295.899994,299.769989,294.190002,297.779999,297.159424,750700
2019-08-12,300.000000,300.000000,294.200012,295.500000,294.884186,1165000
2019-08-13,294.230011,305.470001,294.230011,304.869995,304.234650,1100600
2019-08-14,301.190002,302.260010,295.350006,296.299988,295.682526,2099700
2019-08-15,297.640015,298.040009,290.660004,291.059998,290.453430,1080200
2019-08-16,295.320007,297.730011,294.260010,297.000000,296.381073,609400
2019-08-19,299.760010,301.209991,297.739990,298.570007,297.947815,791100
2019-08-20,297.690002,297.690002,293.119995,294.420013,293.806458,743700
2019-08-21,295.480011,298.679993,295.160004,298.000000,297.378967,382500
2019-08-22,298.170013,299.269989,288.600006,288.820007,288.218109,1107600
2019-08-23,288.489990,293.459991,285.440002,286.959991,286.361969,847500
2019-08-26,289.000000,290.600006,287.450012,288.790009,288.188171,539100
2019-08-27,289.119995,290.510010,271.940002,272.059998,271.493042,1665200
2019-08-28,272.059998,279.980011,270.720001,276.079987,275.504639,859400
2019-08-29,278.880005,280.959991,276.619995,279.489990,278.907532,1093800
2019-08-30,281.000000,284.709991,279.859985,283.209991,282.619781,633000
2019-09-03,282.480011,282.839996,277.649994,280.359985,279.775726,716100
2019-09-04,282.739990,283.989990,272.720001,274.179993,273.608612,1008200
2019-09-05,277.850006,278.750000,271.390015,274.709991,274.137512,859400
2019-09-06,274.440002,277.679993,273.040009,273.510010,272.940033,598600
2019-09-09,273.429993,278.149994,272.269989,275.690002,275.115479,816400
2019-09-10,276.470001,280.839996,275.709991,276.850006,276.273071,1089100
2019-09-11,276.200012,278.320007,272.119995,276.809998,276.233124,1066200
2019-09-12,277.450012,278.920013,267.779999,268.380005,267.820709,1423500
2019-09-13,270.399994,279.739990,270.399994,274.690002,274.117554,943000
2019-09-16,271.950012,280.390015,271.950012,278.279999,277.700073,726000
2019-09-17,278.279999,278.790009,272.350006,273.779999,273.209442,861300
2019-09-18,273.170013,276.010010,271.660004,273.130005,272.560822,629800
2019-09-19,273.799988,279.739990,273.239990,278.410004,277.829803,871500
2019-09-20,279.600006,282.390015,276.760010,277.279999,276.702148,994100
2019-09-23,275.670013,279.010010,274.079987,277.299988,276.722107,744700
2019-09-24,277.869995,279.250000,273.559998,274.970001,274.396973,700900
2019-09-25,274.589996,277.420013,265.179993,267.690002,267.132141,1660600
2019-09-26,268.100006,268.649994,258.420013,263.920013,263.370026,2324100
2019-09-27,264.529999,266.970001,256.619995,257.589996,257.589996,1092100
2019-09-30,253.009995,258.000000,252.089996,255.669998,255.669998,1390300
2019-10-01,255.949997,256.709991,248.639999,254.380005,254.380005,1319200
2019-10-02,253.610001,259.089996,252.750000,255.490005,255.490005,1014700
2019-10-03,255.240005,256.480011,251.479996,253.559998,253.559998,936400
2019-10-04,253.940002,256.649994,253.009995,256.059998,256.059998,744300
2019-10-07,255.990005,257.089996,254.449997,255.240005,255.240005,865200
